GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	list	dry	15038	800	ok	ttr=0.62
GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	essay	dry	15040	800	ok	ttr=0.73
GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	compare	dry	15038	800	ok	ttr=0.77
GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	enum	dry	15034	800	ok	ttr=0.71
GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	story	dry	15032	800	ok	ttr=0.61
GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	faq	dry	15027	800	ok	ttr=0.66
GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	doc	dry	15032	800	ok	ttr=0.64
GLM-5.2-IQ1_KT|1.99|dry@0.7|depth12000	review	dry	15032	800	ok	ttr=0.49
